,integration_datetime,region_id,match_id
46,2022-12-05 09:31:41.298611,kr,6245608150
47,2022-12-05 09:31:41.298611,kr,6245599508
48,2022-12-05 09:31:41.298611,kr,6245597527
49,2022-12-05 09:31:41.298611,kr,6245601674
50,2022-12-05 09:31:43.861488,euw1,6176589556
51,2022-12-05 09:31:43.861488,euw1,6176583168
52,2022-12-05 09:31:43.861488,euw1,6176582287
53,2022-12-05 09:31:43.861488,euw1,6176584674
54,2022-12-05 09:31:43.861488,euw1,6176585645
55,2022-12-05 09:31:44.242424,br1,2639265127
56,2022-12-05 09:31:44.242424,br1,2639263279
57,2022-12-05 09:31:44.242424,br1,2639261500
58,2022-12-05 09:31:44.242424,br1,2639262452
59,2022-12-05 09:31:44.242424,br1,2639267062
60,2022-12-05 09:31:44.921466,eun1,3268298650
61,2022-12-05 09:31:44.921466,eun1,3268299351
62,2022-12-05 09:31:44.921466,eun1,3268295761
63,2022-12-05 09:31:44.921466,eun1,3268299210
64,2022-12-05 09:31:44.921466,eun1,3268296913
65,2022-12-05 09:31:45.271493,la1,1329830239
66,2022-12-05 09:31:45.271493,la1,1329829266
67,2022-12-05 09:31:45.271493,la1,1329828935
68,2022-12-05 09:31:45.271493,la1,1329830235
69,2022-12-05 09:31:45.271493,la1,1329829327
70,2022-12-05 09:31:45.940097,la2,1245630983
71,2022-12-05 09:31:45.940097,la2,1245630951
72,2022-12-05 09:31:45.940097,la2,1245632205
73,2022-12-05 09:31:45.940097,la2,1245631667
74,2022-12-05 09:31:45.940097,la2,1245632210
75,2022-12-05 09:31:46.619259,na1,4509806404
76,2022-12-05 09:31:46.619259,na1,4509805283
77,2022-12-05 09:31:46.619259,na1,4509801652
78,2022-12-05 09:31:46.619259,na1,4509808225
79,2022-12-05 09:31:46.619259,na1,4509804366
80,2022-12-05 09:31:47.299623,oc1,552016041
81,2022-12-05 09:31:47.299623,oc1,552014748
82,2022-12-05 09:31:47.299623,oc1,552015254
83,2022-12-05 09:31:47.299623,oc1,552014604
84,2022-12-05 09:31:47.299623,oc1,552015362
85,2022-12-05 09:31:48.137431,tr1,1358802124
86,2022-12-05 09:31:48.137431,tr1,1358800574
87,2022-12-05 09:31:48.137431,tr1,1358802177
88,2022-12-05 09:31:48.137431,tr1,1358802206
89,2022-12-05 09:31:48.137431,tr1,1358801604
90,2022-12-05 09:31:48.499121,jp1,377258058
91,2022-12-05 09:31:48.499121,jp1,377256898
92,2022-12-05 09:31:48.499121,jp1,377256962
93,2022-12-05 09:31:48.499121,jp1,377257604
94,2022-12-05 09:31:48.499121,jp1,377257624
95,2022-12-05 09:31:49.105024,kr,6245595490
96,2022-12-05 09:31:49.105024,kr,6245608150
97,2022-12-05 09:31:49.105024,kr,6245599508
98,2022-12-05 09:31:49.105024,kr,6245597527
99,2022-12-05 09:31:49.105024,kr,6245601674
100,2022-12-05 09:31:50.746462,euw1,6176582043
101,2022-12-05 09:31:50.746462,euw1,6176589556
102,2022-12-05 09:31:50.746462,euw1,6176583027
103,2022-12-05 09:31:50.746462,euw1,6176587477
104,2022-12-05 09:31:50.746462,euw1,6176584674
105,2022-12-05 09:31:51.104294,br1,2639265127
106,2022-12-05 09:31:51.104294,br1,2639263279
107,2022-12-05 09:31:51.104294,br1,2639261500
108,2022-12-05 09:31:51.104294,br1,2639262452
109,2022-12-05 09:31:51.104294,br1,2639267062
110,2022-12-05 09:31:51.801151,eun1,3268298650
111,2022-12-05 09:31:51.801151,eun1,3268299351
112,2022-12-05 09:31:51.801151,eun1,3268295761
113,2022-12-05 09:31:51.801151,eun1,3268299210
114,2022-12-05 09:31:51.801151,eun1,3268296913
115,2022-12-05 09:31:52.150328,la1,1329830239
116,2022-12-05 09:31:52.150328,la1,1329829266
117,2022-12-05 09:31:52.150328,la1,1329828935
118,2022-12-05 09:31:52.150328,la1,1329830235
119,2022-12-05 09:31:52.150328,la1,1329829327
120,2022-12-05 09:31:52.835790,la2,1245630983
121,2022-12-05 09:31:52.835790,la2,1245632158
122,2022-12-05 09:31:52.835790,la2,1245630951
123,2022-12-05 09:31:52.835790,la2,1245631667
124,2022-12-05 09:31:52.835790,la2,1245632151
125,2022-12-05 09:31:53.533093,na1,4509806404
126,2022-12-05 09:31:53.533093,na1,4509805434
127,2022-12-05 09:31:53.533093,na1,4509805283
128,2022-12-05 09:31:53.533093,na1,4509801652
129,2022-12-05 09:31:53.533093,na1,4509808225
130,2022-12-05 09:31:54.216287,oc1,552016041
131,2022-12-05 09:31:54.216287,oc1,552014748
132,2022-12-05 09:31:54.216287,oc1,552015254
133,2022-12-05 09:31:54.216287,oc1,552014604
134,2022-12-05 09:31:54.216287,oc1,552015362
135,2022-12-05 09:31:55.052379,tr1,1358802124
136,2022-12-05 09:31:55.052379,tr1,1358800574
137,2022-12-05 09:31:55.052379,tr1,1358802177
138,2022-12-05 09:31:55.052379,tr1,1358802206
139,2022-12-05 09:31:55.052379,tr1,1358801604
140,2022-12-05 09:31:55.399761,jp1,377257519
141,2022-12-05 09:31:55.399761,jp1,377255795
142,2022-12-05 09:31:55.399761,jp1,377257604
143,2022-12-05 09:31:55.399761,jp1,377255812
144,2022-12-05 09:31:55.399761,jp1,377257624
145,2022-12-05 09:31:56.003380,kr,6245595490
146,2022-12-05 09:31:56.003380,kr,6245608150
147,2022-12-05 09:31:56.003380,kr,6245599508
148,2022-12-05 09:31:56.003380,kr,6245597527
149,2022-12-05 09:31:56.003380,kr,6245601674
150,2022-12-05 09:31:57.631744,euw1,6176587777
151,2022-12-05 09:31:57.631744,euw1,6176589556
152,2022-12-05 09:31:57.631744,euw1,6176583168
153,2022-12-05 09:31:57.631744,euw1,6176582287
154,2022-12-05 09:31:57.631744,euw1,6176584674
155,2022-12-05 09:31:58.253154,br1,2639265127
156,2022-12-05 09:31:58.253154,br1,2639263279
157,2022-12-05 09:31:58.253154,br1,2639261500
158,2022-12-05 09:31:58.253154,br1,2639262452
159,2022-12-05 09:31:58.253154,br1,2639267062
160,2022-12-05 09:31:58.932321,eun1,3268298650
161,2022-12-05 09:31:58.932321,eun1,3268295761
162,2022-12-05 09:31:58.932321,eun1,3268299210
163,2022-12-05 09:31:58.932321,eun1,3268297650
164,2022-12-05 09:31:58.932321,eun1,3268296060
165,2022-12-05 09:31:59.278838,la1,1329830239
166,2022-12-05 09:31:59.278838,la1,1329829266
167,2022-12-05 09:31:59.278838,la1,1329828935
168,2022-12-05 09:31:59.278838,la1,1329830235
169,2022-12-05 09:31:59.278838,la1,1329829327
170,2022-12-05 09:31:59.960323,la2,1245630983
171,2022-12-05 09:31:59.960323,la2,1245632158
172,2022-12-05 09:31:59.960323,la2,1245630951
173,2022-12-05 09:31:59.960323,la2,1245631667
174,2022-12-05 09:31:59.960323,la2,1245632151
175,2022-12-05 09:32:00.656536,na1,4509809913
176,2022-12-05 09:32:00.656536,na1,4509805283
177,2022-12-05 09:32:00.656536,na1,4509801652
178,2022-12-05 09:32:00.656536,na1,4509808225
179,2022-12-05 09:32:00.656536,na1,4509811818
180,2022-12-05 09:32:01.356086,oc1,552016041
181,2022-12-05 09:32:01.356086,oc1,552014748
182,2022-12-05 09:32:01.356086,oc1,552015254
183,2022-12-05 09:32:01.356086,oc1,552014604
184,2022-12-05 09:32:01.356086,oc1,552015362
185,2022-12-05 09:32:02.351263,tr1,1358802124
186,2022-12-05 09:32:02.351263,tr1,1358800574
187,2022-12-05 09:32:02.351263,tr1,1358802177
188,2022-12-05 09:32:02.351263,tr1,1358802206
189,2022-12-05 09:32:02.351263,tr1,1358801604
190,2022-12-05 09:32:02.700722,jp1,377257519
191,2022-12-05 09:32:02.700722,jp1,377255795
192,2022-12-05 09:32:02.700722,jp1,377257604
193,2022-12-05 09:32:02.700722,jp1,377255812
194,2022-12-05 09:32:02.700722,jp1,377257624
195,2022-12-05 09:32:03.284193,kr,6245608150
196,2022-12-05 09:32:03.284193,kr,6245601674
197,2022-12-05 09:32:03.284193,kr,6245598574
198,2022-12-05 09:32:03.284193,kr,6245602381
199,2022-12-05 09:32:03.284193,kr,6245604338
200,2022-12-05 09:32:04.909157,euw1,6176589556
201,2022-12-05 09:32:04.909157,euw1,6176583027
202,2022-12-05 09:32:04.909157,euw1,6176582287
203,2022-12-05 09:32:04.909157,euw1,6176584674
204,2022-12-05 09:32:04.909157,euw1,6176585645
205,2022-12-05 09:32:05.543161,br1,2639265127
206,2022-12-05 09:32:05.543161,br1,2639263279
207,2022-12-05 09:32:05.543161,br1,2639261500
208,2022-12-05 09:32:05.543161,br1,2639262452
209,2022-12-05 09:32:05.543161,br1,2639267062
210,2022-12-05 09:32:06.224329,eun1,3268295795
211,2022-12-05 09:32:06.224329,eun1,3268295761
212,2022-12-05 09:32:06.224329,eun1,3268299210
213,2022-12-05 09:32:06.224329,eun1,3268295823
214,2022-12-05 09:32:06.224329,eun1,3268295806
215,2022-12-05 09:32:06.588598,la1,1329830239
216,2022-12-05 09:32:06.588598,la1,1329829266
217,2022-12-05 09:32:06.588598,la1,1329828935
218,2022-12-05 09:32:06.588598,la1,1329830235
219,2022-12-05 09:32:06.588598,la1,1329829327
220,2022-12-05 09:32:07.269655,la2,1245630983
221,2022-12-05 09:32:07.269655,la2,1245630951
222,2022-12-05 09:32:07.269655,la2,1245632205
223,2022-12-05 09:32:07.269655,la2,1245631667
224,2022-12-05 09:32:07.269655,la2,1245632210
225,2022-12-05 09:32:07.952245,na1,4509806404
226,2022-12-05 09:32:07.952245,na1,4509805434
227,2022-12-05 09:32:07.952245,na1,4509811101
228,2022-12-05 09:32:07.952245,na1,4509810067
229,2022-12-05 09:32:07.952245,na1,4509811903
230,2022-12-05 09:32:08.634339,oc1,552016041
231,2022-12-05 09:32:08.634339,oc1,552014748
232,2022-12-05 09:32:08.634339,oc1,552015254
233,2022-12-05 09:32:08.634339,oc1,552014604
234,2022-12-05 09:32:08.634339,oc1,552015362
235,2022-12-05 09:32:09.462047,tr1,1358800504
236,2022-12-05 09:32:09.462047,tr1,1358802124
237,2022-12-05 09:32:09.462047,tr1,1358801457
238,2022-12-05 09:32:09.462047,tr1,1358800574
239,2022-12-05 09:32:09.462047,tr1,1358802177
240,2022-12-05 09:32:09.814337,jp1,377256898
241,2022-12-05 09:32:09.814337,jp1,377257519
242,2022-12-05 09:32:09.814337,jp1,377257604
243,2022-12-05 09:32:09.814337,jp1,377257624
244,2022-12-05 09:32:09.814337,jp1,377256851
245,2022-12-05 09:32:10.921460,kr,6245608150
246,2022-12-05 09:32:10.921460,kr,6245601674
247,2022-12-05 09:32:10.921460,kr,6245598574
248,2022-12-05 09:32:10.921460,kr,6245602381
249,2022-12-05 09:32:10.921460,kr,6245604338
250,2022-12-05 09:32:12.612707,euw1,6176587777
251,2022-12-05 09:32:12.612707,euw1,6176589556
252,2022-12-05 09:32:12.612707,euw1,6176583168
253,2022-12-05 09:32:12.612707,euw1,6176582287
254,2022-12-05 09:32:12.612707,euw1,6176584674
255,2022-12-05 09:32:12.993404,br1,2639265127
256,2022-12-05 09:32:12.993404,br1,2639263279
257,2022-12-05 09:32:12.993404,br1,2639261500
258,2022-12-05 09:32:12.993404,br1,2639262452
259,2022-12-05 09:32:12.993404,br1,2639267062
260,2022-12-05 09:32:13.670998,eun1,3268298650
261,2022-12-05 09:32:13.670998,eun1,3268295761
262,2022-12-05 09:32:13.670998,eun1,3268299210
263,2022-12-05 09:32:13.670998,eun1,3268297650
264,2022-12-05 09:32:13.670998,eun1,3268296060
265,2022-12-05 09:32:14.033776,la1,1329830239
266,2022-12-05 09:32:14.033776,la1,1329829266
267,2022-12-05 09:32:14.033776,la1,1329828935
268,2022-12-05 09:32:14.033776,la1,1329830235
269,2022-12-05 09:32:14.033776,la1,1329829327
270,2022-12-05 09:32:14.721893,la2,1245630983
271,2022-12-05 09:32:14.721893,la2,1245632158
272,2022-12-05 09:32:14.721893,la2,1245630951
273,2022-12-05 09:32:14.721893,la2,1245631667
274,2022-12-05 09:32:14.721893,la2,1245632151
275,2022-12-05 09:32:15.390116,na1,4509806404
276,2022-12-05 09:32:15.390116,na1,4509805434
277,2022-12-05 09:32:15.390116,na1,4509805283
278,2022-12-05 09:32:15.390116,na1,4509801652
279,2022-12-05 09:32:15.390116,na1,4509808225
280,2022-12-05 09:32:16.071979,oc1,552016041
281,2022-12-05 09:32:16.071979,oc1,552014748
282,2022-12-05 09:32:16.071979,oc1,552015254
283,2022-12-05 09:32:16.071979,oc1,552014604
284,2022-12-05 09:32:16.071979,oc1,552015362
285,2022-12-05 09:32:16.900047,tr1,1358802124
286,2022-12-05 09:32:16.900047,tr1,1358800574
287,2022-12-05 09:32:16.900047,tr1,1358802177
288,2022-12-05 09:32:16.900047,tr1,1358802206
289,2022-12-05 09:32:16.900047,tr1,1358801604
290,2022-12-05 09:32:17.295871,jp1,377258058
291,2022-12-05 09:32:17.295871,jp1,377256898
292,2022-12-05 09:32:17.295871,jp1,377256962
293,2022-12-05 09:32:17.295871,jp1,377257604
294,2022-12-05 09:32:17.295871,jp1,377257624
295,2022-12-05 09:32:18.246382,kr,6245608150
296,2022-12-05 09:32:18.246382,kr,6245601674
297,2022-12-05 09:32:18.246382,kr,6245598574
298,2022-12-05 09:32:18.246382,kr,6245602381
299,2022-12-05 09:32:18.246382,kr,6245604338
300,2022-12-05 09:32:19.876594,euw1,6176589556
301,2022-12-05 09:32:19.876594,euw1,6176583027
302,2022-12-05 09:32:19.876594,euw1,6176582287
303,2022-12-05 09:32:19.876594,euw1,6176584674
304,2022-12-05 09:32:19.876594,euw1,6176585645
305,2022-12-05 09:32:20.239317,br1,2639265127
306,2022-12-05 09:32:20.239317,br1,2639263279
307,2022-12-05 09:32:20.239317,br1,2639261500
308,2022-12-05 09:32:20.239317,br1,2639262452
309,2022-12-05 09:32:20.239317,br1,2639267062
310,2022-12-05 09:32:20.915947,eun1,3268298650
311,2022-12-05 09:32:20.915947,eun1,3268295761
312,2022-12-05 09:32:20.915947,eun1,3268299210
313,2022-12-05 09:32:20.915947,eun1,3268297650
314,2022-12-05 09:32:20.915947,eun1,3268296060
315,2022-12-05 09:32:21.278324,la1,1329830239
316,2022-12-05 09:32:21.278324,la1,1329829266
317,2022-12-05 09:32:21.278324,la1,1329828935
318,2022-12-05 09:32:21.278324,la1,1329830235
319,2022-12-05 09:32:21.278324,la1,1329829327
320,2022-12-05 09:32:21.966554,la2,1245630983
321,2022-12-05 09:32:21.966554,la2,1245632158
322,2022-12-05 09:32:21.966554,la2,1245630951
323,2022-12-05 09:32:21.966554,la2,1245631667
324,2022-12-05 09:32:21.966554,la2,1245632151
325,2022-12-05 09:32:22.658981,na1,4509806404
326,2022-12-05 09:32:22.658981,na1,4509809913
327,2022-12-05 09:32:22.658981,na1,4509805283
328,2022-12-05 09:32:22.658981,na1,4509801652
329,2022-12-05 09:32:22.658981,na1,4509808225
330,2022-12-05 09:32:23.334263,oc1,552016041
331,2022-12-05 09:32:23.334263,oc1,552014748
332,2022-12-05 09:32:23.334263,oc1,552015254
333,2022-12-05 09:32:23.334263,oc1,552014604
334,2022-12-05 09:32:23.334263,oc1,552015362
335,2022-12-05 09:32:24.192367,tr1,1358802124
336,2022-12-05 09:32:24.192367,tr1,1358800574
337,2022-12-05 09:32:24.192367,tr1,1358802177
338,2022-12-05 09:32:24.192367,tr1,1358802206
339,2022-12-05 09:32:24.192367,tr1,1358801604
340,2022-12-05 09:32:24.587311,jp1,377258058
341,2022-12-05 09:32:24.587311,jp1,377256898
342,2022-12-05 09:32:24.587311,jp1,377256962
343,2022-12-05 09:32:24.587311,jp1,377257604
344,2022-12-05 09:32:24.587311,jp1,377257624
345,2022-12-05 09:32:25.185578,kr,6245608150
346,2022-12-05 09:32:25.185578,kr,6245601674
347,2022-12-05 09:32:25.185578,kr,6245598574
348,2022-12-05 09:32:25.185578,kr,6245602381
349,2022-12-05 09:32:25.185578,kr,6245604338
350,2022-12-05 09:33:26.822073,euw1,6176587777
351,2022-12-05 09:33:26.822073,euw1,6176586827
352,2022-12-05 09:33:26.822073,euw1,6176583168
353,2022-12-05 09:33:26.822073,euw1,6176582287
354,2022-12-05 09:33:26.822073,euw1,6176585645
355,2022-12-05 09:34:27.468479,br1,2639265127
356,2022-12-05 09:34:27.468479,br1,2639263279
357,2022-12-05 09:34:27.468479,br1,2639261500
358,2022-12-05 09:34:27.468479,br1,2639262452
359,2022-12-05 09:34:27.468479,br1,2639267062
360,2022-12-05 09:34:28.998475,eun1,3268298650
361,2022-12-05 09:34:28.998475,eun1,3268299351
362,2022-12-05 09:34:28.998475,eun1,3268295761
363,2022-12-05 09:34:28.998475,eun1,3268299210
364,2022-12-05 09:34:28.998475,eun1,3268296913
365,2022-12-05 09:34:29.596470,la1,1329830239
366,2022-12-05 09:34:29.596470,la1,1329829266
367,2022-12-05 09:34:29.596470,la1,1329828935
368,2022-12-05 09:34:29.596470,la1,1329830235
369,2022-12-05 09:34:29.596470,la1,1329829327
370,2022-12-05 09:34:31.081774,la2,1245630983
371,2022-12-05 09:34:31.081774,la2,1245632158
372,2022-12-05 09:34:31.081774,la2,1245630951
373,2022-12-05 09:34:31.081774,la2,1245631667
374,2022-12-05 09:34:31.081774,la2,1245632151
375,2022-12-05 09:34:32.589559,na1,4509806404
376,2022-12-05 09:34:32.589559,na1,4509805434
377,2022-12-05 09:34:32.589559,na1,4509808225
378,2022-12-05 09:34:32.589559,na1,4509804366
379,2022-12-05 09:34:32.589559,na1,4509810067
380,2022-12-05 09:34:34.021490,oc1,552015579
381,2022-12-05 09:34:34.021490,oc1,552017019
382,2022-12-05 09:34:34.021490,oc1,552016229
383,2022-12-05 09:34:34.021490,oc1,552015693
384,2022-12-05 09:34:34.021490,oc1,552016318
385,2022-12-05 09:34:35.609101,tr1,1358802124
386,2022-12-05 09:34:35.609101,tr1,1358800574
387,2022-12-05 09:34:35.609101,tr1,1358802177
388,2022-12-05 09:34:35.609101,tr1,1358802206
389,2022-12-05 09:34:35.609101,tr1,1358801604
390,2022-12-05 09:34:36.260626,jp1,377258058
391,2022-12-05 09:34:36.260626,jp1,377256898
392,2022-12-05 09:34:36.260626,jp1,377256962
393,2022-12-05 09:34:36.260626,jp1,377257604
394,2022-12-05 09:34:36.260626,jp1,377257624
395,2022-12-05 09:34:37.735509,kr,6245607791
396,2022-12-05 09:34:37.735509,kr,6245601674
397,2022-12-05 09:34:37.735509,kr,6245608450
398,2022-12-05 09:34:37.735509,kr,6245602781
399,2022-12-05 09:34:37.735509,kr,6245604338
400,2022-12-05 09:34:40.367260,euw1,6176587777
401,2022-12-05 09:34:40.367260,euw1,6176589556
402,2022-12-05 09:34:40.367260,euw1,6176583168
403,2022-12-05 09:34:40.367260,euw1,6176582287
404,2022-12-05 09:34:40.367260,euw1,6176584674
405,2022-12-05 09:34:40.731380,br1,2639265127
406,2022-12-05 09:34:40.731380,br1,2639263279
407,2022-12-05 09:34:40.731380,br1,2639261500
408,2022-12-05 09:34:40.731380,br1,2639262452
409,2022-12-05 09:34:40.731380,br1,2639267062
410,2022-12-05 09:34:41.429438,eun1,3268297766
411,2022-12-05 09:34:41.429438,eun1,3268298650
412,2022-12-05 09:34:41.429438,eun1,3268297838
413,2022-12-05 09:34:41.429438,eun1,3268299351
414,2022-12-05 09:34:41.429438,eun1,3268299364
415,2022-12-05 09:34:41.780944,la1,1329830239
416,2022-12-05 09:34:41.780944,la1,1329829266
417,2022-12-05 09:34:41.780944,la1,1329828935
418,2022-12-05 09:34:41.780944,la1,1329830235
419,2022-12-05 09:34:41.780944,la1,1329829327
420,2022-12-05 09:34:42.465470,la2,1245630983
421,2022-12-05 09:34:42.465470,la2,1245630951
422,2022-12-05 09:34:42.465470,la2,1245632205
423,2022-12-05 09:34:42.465470,la2,1245631667
424,2022-12-05 09:34:42.465470,la2,1245632210
425,2022-12-05 09:34:43.149090,na1,4509806404
426,2022-12-05 09:34:43.149090,na1,4509805434
427,2022-12-05 09:34:43.149090,na1,4509811101
428,2022-12-05 09:34:43.149090,na1,4509810067
429,2022-12-05 09:34:43.149090,na1,4509811903
430,2022-12-05 09:34:43.828940,oc1,552015579
431,2022-12-05 09:34:43.828940,oc1,552017019
432,2022-12-05 09:34:43.828940,oc1,552016229
433,2022-12-05 09:34:43.828940,oc1,552015693
434,2022-12-05 09:34:43.828940,oc1,552016318
435,2022-12-05 09:34:44.832100,tr1,1358802355
436,2022-12-05 09:34:44.832100,tr1,1358802206
437,2022-12-05 09:34:44.832100,tr1,420243528
438,2022-12-05 09:34:44.832100,tr1,1358801656
439,2022-12-05 09:34:44.832100,tr1,1358801711
440,2022-12-05 09:34:45.181048,jp1,377256898
441,2022-12-05 09:34:45.181048,jp1,377257519
442,2022-12-05 09:34:45.181048,jp1,377257604
443,2022-12-05 09:34:45.181048,jp1,377257624
444,2022-12-05 09:34:45.181048,jp1,377256851
445,2022-12-05 09:34:45.783384,kr,6245607791
446,2022-12-05 09:34:45.783384,kr,6245601674
447,2022-12-05 09:34:45.783384,kr,6245608450
448,2022-12-05 09:34:45.783384,kr,6245602781
449,2022-12-05 09:34:45.783384,kr,6245604338
450,2022-12-05 09:34:47.420193,euw1,6176587777
451,2022-12-05 09:34:47.420193,euw1,6176589738
452,2022-12-05 09:34:47.420193,euw1,6176586827
453,2022-12-05 09:34:47.420193,euw1,6176583168
454,2022-12-05 09:34:47.420193,euw1,6176582287
455,2022-12-05 09:34:47.801663,br1,2639265127
456,2022-12-05 09:34:47.801663,br1,2639263279
457,2022-12-05 09:34:47.801663,br1,2639261500
458,2022-12-05 09:34:47.801663,br1,2639262452
459,2022-12-05 09:34:47.801663,br1,2639267062
460,2022-12-05 09:34:48.487697,eun1,3268298650
461,2022-12-05 09:34:48.487697,eun1,3268299351
462,2022-12-05 09:34:48.487697,eun1,3268299210
463,2022-12-05 09:34:48.487697,eun1,3268296913
464,2022-12-05 09:34:48.487697,eun1,3268297650
465,2022-12-05 09:34:48.847593,la1,1329830239
466,2022-12-05 09:34:48.847593,la1,1329829266
467,2022-12-05 09:34:48.847593,la1,1329828935
468,2022-12-05 09:34:48.847593,la1,1329830235
469,2022-12-05 09:34:48.847593,la1,1329829327
470,2022-12-05 09:34:49.533681,la2,1245630983
471,2022-12-05 09:34:49.533681,la2,1245630951
472,2022-12-05 09:34:49.533681,la2,1245632205
473,2022-12-05 09:34:49.533681,la2,1245631667
474,2022-12-05 09:34:49.533681,la2,1245632210
475,2022-12-05 09:34:50.221448,na1,4509806404
476,2022-12-05 09:34:50.221448,na1,4509805434
477,2022-12-05 09:34:50.221448,na1,4509808225
478,2022-12-05 09:34:50.221448,na1,4509810067
479,2022-12-05 09:34:50.221448,na1,4509811903
480,2022-12-05 09:34:50.891448,oc1,552015579
481,2022-12-05 09:34:50.891448,oc1,552017019
482,2022-12-05 09:34:50.891448,oc1,552016229
483,2022-12-05 09:34:50.891448,oc1,552015693
484,2022-12-05 09:34:50.891448,oc1,552016318
485,2022-12-05 09:34:51.894942,tr1,1358802355
486,2022-12-05 09:34:51.894942,tr1,1358802206
487,2022-12-05 09:34:51.894942,tr1,420243528
488,2022-12-05 09:34:51.894942,tr1,1358801656
489,2022-12-05 09:34:51.894942,tr1,1358801711
490,2022-12-05 09:34:52.225463,jp1,377256898
491,2022-12-05 09:34:52.225463,jp1,377257519
492,2022-12-05 09:34:52.225463,jp1,377257604
493,2022-12-05 09:34:52.225463,jp1,377257624
494,2022-12-05 09:34:52.225463,jp1,377256851
495,2022-12-05 09:34:52.827933,kr,6245607791
496,2022-12-05 09:34:52.827933,kr,6245601674
497,2022-12-05 09:34:52.827933,kr,6245608450
498,2022-12-05 09:34:52.827933,kr,6245602781
499,2022-12-05 09:34:52.827933,kr,6245604338
500,2022-12-05 09:34:54.471283,euw1,6176587777
501,2022-12-05 09:34:54.471283,euw1,6176589738
502,2022-12-05 09:34:54.471283,euw1,6176586827
503,2022-12-05 09:34:54.471283,euw1,6176583168
504,2022-12-05 09:34:54.471283,euw1,6176582287
505,2022-12-05 09:34:54.821974,br1,2639265127
506,2022-12-05 09:34:54.821974,br1,2639263279
507,2022-12-05 09:34:54.821974,br1,2639261500
508,2022-12-05 09:34:54.821974,br1,2639262452
509,2022-12-05 09:34:54.821974,br1,2639267062
510,2022-12-05 09:34:55.503911,eun1,3268298650
511,2022-12-05 09:34:55.503911,eun1,3268299351
512,2022-12-05 09:34:55.503911,eun1,3268299210
513,2022-12-05 09:34:55.503911,eun1,3268296913
514,2022-12-05 09:34:55.503911,eun1,3268297650
515,2022-12-05 09:34:55.855338,la1,1329830239
516,2022-12-05 09:34:55.855338,la1,1329829266
517,2022-12-05 09:34:55.855338,la1,1329828935
518,2022-12-05 09:34:55.855338,la1,1329830235
519,2022-12-05 09:34:55.855338,la1,1329829327
520,2022-12-05 09:34:56.553227,la2,1245630983
521,2022-12-05 09:34:56.553227,la2,1245630951
522,2022-12-05 09:34:56.553227,la2,1245632205
523,2022-12-05 09:34:56.553227,la2,1245631667
524,2022-12-05 09:34:56.553227,la2,1245632210
525,2022-12-05 09:34:57.238859,na1,4509806404
526,2022-12-05 09:34:57.238859,na1,4509815855
527,2022-12-05 09:34:57.238859,na1,4509805434
528,2022-12-05 09:34:57.238859,na1,4509813925
529,2022-12-05 09:34:57.238859,na1,4509811101
530,2022-12-05 09:34:57.924985,oc1,552015579
